padding_token_1,padding_token_2,padding_token_3,Stop_codons,Start_codons,TSS,TSS_A,exon_stop,alternative_exon,constitutive_exon,internal_exon,long_exon,last_exon,last_exon_400bp,last_exon_sc400,intron,pos_cds,pos_exons,dist_sj_5_p2000,dist_sj_3_p2000,length_UTR3,length_UTR5,length_cds,length_gene_ex,length_gene_full,length_tx_exon,length_tx_full,clust_C_f1000,clust_C_f100,dist_C_p200,sncRNA,lncRNA,GC_cont_genes,GC_cont_101bp,GC_cont_101bp_abs
0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,-1.559122265,-1.558544181,0.324221496,0.458788697,-0.02434026,0,-0.208392176,-0.208436338,-0.214383832,-0.786667927,-0.214383832,-1.147871954,0.096129428,0.148315964,1,1,-0.44370467,-0.337496217,0.301080163
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.181762803,-0.181509981,0.324221496,0.393844171,-0.089875849,0,-0.828472089,-0.828537896,-0.835095234,-0.326890663,-0.835095234,-0.111491224,0.855733362,-0.838131997,1,1,2.222222623,1.442409192,1.460968845
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.120804538,-1.120329962,0.324221496,0.423622502,0.075661546,0,-0.81924471,-0.819310194,-0.825858457,-0.778918872,-0.825858457,0.684752508,2.234710476,-0.678023463,1,1,1.057360497,0.487227547,0.523988089
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.794174565,0.794196919,0.324221496,0.341421655,-0.053863872,0,0.376623694,0.376599952,0.371227818,0.176797912,0.371227818,0.697391298,-0.379171151,-0.79198891,1,1,-0.121807963,0.178035722,0.107147664
0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,-1.44884544,-1.448293397,0.324221496,-2.848375005,0.022730318,0,-0.678988539,-0.679049127,-0.68545945,0.892293991,-0.68545945,-1.059400428,-0.34734138,0.512966439,1,1,-0.28315948,-1.085459021,1.11556653
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.889450965,-0.889031023,0.324221496,0.326362678,-0.060701408,0,-0.509204753,-0.509259415,-0.515502756,-0.20807182,-0.515502756,-0.351628222,1.302984265,-0.703893697,1,1,0.091127534,1.019903258,0.945375593
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.080866505,-1.08040136,0.324221496,0.356250056,0.04926237,0,-0.219465032,-0.21950958,-0.225467964,-0.13058127,-0.225467964,0.558364614,-0.282311766,-0.683950724,1,1,1.686202559,1.262290513,1.200575231
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.788669454,0.788693108,0.324221496,0.346980947,-0.046847174,0,-0.337575491,-0.337624163,-0.343698708,-0.910652807,-0.343698708,-0.490654906,-0.228463381,-0.830914231,1,1,-1.168017877,-0.560396339,0.425192417
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.073856869,0.074049326,0.324221496,0.271883075,0.084794204,0,-0.590405694,-0.590463191,-0.596786392,-0.094419013,-0.596786392,1.089193769,3.722927945,-0.813308597,1,1,0.397952389,1.48372941,1.469758247
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.188294726,1.188224009,0.324221496,0.46516226,0.035210409,0,-0.501822849,-0.501877254,-0.508113335,-0.683347194,-0.508113335,-0.907734956,0.101398804,-0.658631793,1,1,-0.831563601,-0.046999925,0.025705955
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.378236678,0.378357256,-3.272763194,0.401607352,-0.032993996,0,-0.540577844,-0.540633601,-0.546907797,1.194507136,-0.546907797,0.22975609,0.056225761,-0.791803431,1,1,-0.84846357,-1.47749861,1.468028774
0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,-1.604527273,-1.603938465,0.324221496,0.375019163,-0.074233707,0,-0.80078995,-0.80085479,-0.807384903,-0.616188717,-0.807384903,0.280311248,-1.077244989,-0.374521075,1,1,2.066219947,1.093238379,0.936325954
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.546444141,0.546524996,0.324221496,0.283230828,0.091797764,0,-0.848772325,-0.848838839,-0.855416143,0.791556275,-0.855416143,-1.084678007,-0.667599224,0.570396133,1,1,-0.79456367,-0.862379498,0.825549494
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-1.030962023,-1.030508663,0.324221496,0.461995475,-0.006323427,0,0.072120166,0.072085795,0.066414183,0.060562087,0.066414183,-0.111491224,0.952924052,-0.705391671,1,1,-0.023122948,-0.670184393,0.680928293
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.561044353,-0.560701964,0.324221496,-2.95550183,-0.089758592,0,-0.597787598,-0.597845352,-0.604175814,1.414063694,-0.604175814,-0.060936066,-0.124218142,-0.766284244,1,1,0.207908049,-0.155784191,0.238931106
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.307151487,0.307288851,0.324221496,0.305236517,0.041700371,0,-0.979801116,-0.979872204,-0.986578374,0.949120394,-0.986578374,-2.335918158,-1.833965633,-0.855044157,1,1,0.647027634,0.365203469,0.369322473
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.451880958,-0.451564349,0.324221496,0.318762477,-0.086831676,0,0.014910412,0.014874044,0.009146167,-0.559362313,0.009146167,0.975444665,-0.548345068,-0.837710713,1,1,0.231074412,-1.119313303,0.949314463
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.372915367,1.372801052,0.324221496,-2.804540911,0.084567952,0,1.236615479,1.236621755,1.232095416,-0.760837744,1.232095416,1.07655498,1.338181143,0.069365174,1,1,0.529939917,2.124069664,2.130224626
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.01871033,0.01891581,0.324221496,-2.881746984,0.013415886,0,0.326795844,0.326770363,0.321349223,-0.572277405,0.321349223,0.962805875,0.327594376,0.462767795,1,1,0.171095577,0.401855257,0.345358012
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.448617084,-0.448301245,0.324221496,0.383799512,-0.074524098,0,-0.129036711,-0.129078103,-0.134947552,-0.902903752,-0.134947552,0.975444665,0.601138562,-0.26940631,1,1,-0.192776024,-1.036361124,0.947179378
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.810831505,-0.810430129,0.324221496,0.449683705,0.070531819,0,-1.013019683,-1.013091931,-1.01983077,-0.27006426,-1.01983077,-0.212601539,1.429803751,-0.274133361,1,1,2.043122017,1.77979001,1.679040695
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.51392894,-0.513597678,0.324221496,0.316744994,-0.03684488,0,0.168084914,0.168053893,0.162476662,0.344694104,0.162476662,1.49363503,0.97488977,-0.221347797,1,1,-0.768916401,-1.398222144,1.392899557
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.197832243,1.197759273,0.324221496,0.405681719,-0.066066617,0,0.013064936,0.013028504,0.007298811,1.098935457,0.007298811,2.100296921,3.651485715,-0.230445266,1,1,2.452872312,1.129816964,1.126295152
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.511267071,1.511120083,0.324221496,0.323699263,0.053114596,0,2.626258856,2.626313638,2.623154004,-0.59552457,2.623154004,-0.705514325,-0.467043906,0.139731399,1,1,-0.055049332,-0.728342779,0.632966652
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.663074651,1.662891814,0.324221496,-2.951999881,-0.080919722,0,-0.590405694,-0.590463191,-0.596786392,-0.158994472,-0.596786392,-1.185788322,-2.27363664,0.553007153,1,1,-0.742573869,-0.204795621,0.13895668
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.600746478,-0.600394714,0.324221496,0.426665428,0.095482197,0,-0.261910978,-0.261957008,-0.267957138,0.166465839,-0.267957138,0.760585245,2.040907474,-0.278737225,1,1,0.353721716,1.387638268,1.325781042
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.545574873,1.545419784,0.324221496,0.276011317,-0.097883612,0,-1.024092538,-1.024165173,-1.030914902,1.008529816,-1.030914902,-0.465377327,-2.416879736,1.913297029,1,1,-0.688616681,-2.056639827,2.125469634
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-1.054131665,-1.053672834,0.324221496,-2.896114733,-0.038782469,0,0.450442732,0.450421566,0.445122032,-0.027260537,0.445122032,0.545725825,1.572471842,1.847866692,1,1,-0.365081099,1.081832242,0.939903472
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.258057838,-1.25755085,0.324221496,0.464855657,-0.076556962,0,0.014910412,0.014874044,0.009146167,-0.559362313,0.009146167,-0.680236746,0.594477082,-0.705806125,1,1,0.231074412,-0.637978901,0.644025968
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.137554126,-1.137075595,0.324221496,0.285235067,-0.050825589,0,-0.33388454,-0.333933082,-0.340003997,-0.339805755,-0.340003997,0.191839722,1.657272619,0.12985896,1,1,0.50711034,0.446066957,0.452412287
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.571274567,1.571113409,0.324221496,0.428987561,0.017874851,0,0.740182453,0.740171401,0.735156824,1.140263751,0.735156824,-1.261621059,-0.425001694,0.908418926,1,1,-0.798512772,0.447073901,0.539896289
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.997866265,-0.997420721,0.324221496,0.460279094,0.073584412,0,0.513188913,0.513169938,0.507932114,2.124393736,0.507932114,-0.124130013,-5.60E-05,-0.683565883,1,1,-0.171185846,-0.253066968,0.445902122
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.687069201,1.686880698,0.324221496,0.30016365,0.037223792,0,-0.129036711,-0.129078103,-0.134947552,-0.210654838,-0.134947552,-1.527035636,-1.739743685,-0.392325928,1,1,-0.304736516,-1.099332755,0.959928768
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.72790251,-0.727520717,0.324221496,0.352910191,-0.032394317,0,1.965578472,1.965610193,1.961800784,-0.063422793,1.961800784,0.103368196,-1.017859764,-0.334782385,1,1,-1.914601278,-1.94042345,1.846460674
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.467836373,1.467699641,0.324221496,0.280960089,0.035603957,0,0.66451794,0.664504247,0.659415254,-0.737590579,0.659415254,1.07655498,1.164721171,-0.809366839,1,1,0.417341733,0.533876405,0.492406179
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.213953587,1.21387681,-3.272763194,0.293373578,-0.035557754,0,0.885975052,0.885969089,0.881097897,0.479011057,0.881097897,-0.376905801,-0.528308758,3.106709409,1,1,-1.008359646,-1.112920024,0.967164746
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.663591969,0.66364516,0.324221496,0.422013189,0.006013638,0,1.074213597,1.074214204,1.069528144,-1.008807504,1.069528144,0.596280983,-0.479349029,-0.770198145,1,1,-0.320399331,0.430326036,0.374265141
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.528175354,-0.527840727,0.324221496,0.466011784,-0.094407931,0,-0.577487363,-0.577544408,-0.583854905,0.646907249,-0.583854905,-0.326350643,1.142592936,-0.690390765,1,1,-0.078539226,1.787480394,1.732896323
0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,-1.541124729,-1.540550895,0.324221496,0.320304105,0.086652543,0,-0.865381608,-0.865448703,-0.872042341,-0.05309072,-0.872042341,0.571003404,-1.194163485,-0.728108944,1,1,0.945488983,0.300967054,0.376175579
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.605235688,-0.604882864,0.324221496,0.283950351,0.001974054,0,-0.889372795,-0.889440727,-0.896057961,0.16388282,-0.896057961,-1.66606232,-0.048623766,-0.851493833,1,1,-0.309628407,0.332837977,0.366887081
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.15225682,-1.151774816,0.324221496,0.365187673,0.086758935,0,-0.81924471,-0.819310194,-0.825858457,-0.778918872,-0.825858457,0.684752508,2.03942457,1.511235152,1,1,1.057360497,0.409728986,0.457493711
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.430270156,-0.42995865,0.324221496,0.38386783,0.070563984,0,-0.848772325,-0.848838839,-0.855416143,0.791556275,-0.855416143,-0.692875536,-0.603016497,0.213242117,1,1,-0.79456367,-1.639326565,1.517901871
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.644264719,1.644086324,0.324221496,0.297032097,-0.09881238,0,0.158857534,0.158826191,0.153239885,-0.900320734,0.153239885,-0.81926343,-0.18470855,1.087139339,1,1,-0.424607261,0.463657293,0.443722083
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.025905689,0.02610947,0.324221496,0.436892933,0.063797695,0,1.293825233,1.293833506,1.289363433,-0.381134048,1.289363433,0.330866405,-1.126000874,-0.665929397,1,1,-0.599882368,-0.074941069,0.105524167
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.500630812,0.500722487,-3.272763194,0.426800389,-0.085955474,0,0.775246496,0.775236668,0.770256576,1.145429787,0.770256576,0.343505195,0.57507151,-0.810820961,1,1,-1.058957782,-0.259750129,0.286336725
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.000463874,-0.000253866,0.324221496,0.329380562,-0.007923267,0,2.0707706,2.070805993,2.06710004,-0.468956672,2.06710004,0.368782774,-1.211246775,4.44496824,1,1,-1.17216969,-1.638955201,1.68494836
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.445409974,0.445514689,0.324221496,0.403138027,0.053944785,0,-0.857999704,-0.858066541,-0.86465292,-0.835745275,-0.86465292,-1.286898638,-0.365856173,-0.33236404,1,1,0.607207582,0.787456197,0.923081433
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.921676147,-0.921248595,0.324221496,0.350248524,0.091754268,0,0.28804085,0.288014016,0.28255476,-0.00659639,0.28255476,1.177665295,-0.512170163,-0.851159912,1,1,0.859444199,1.021148055,0.958349053
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.444331145,-0.444016318,0.324221496,0.433093978,0.097118357,0,-0.472295235,-0.472348608,-0.478555649,-0.228735967,-0.478555649,0.975444665,0.970883177,0.958359767,1,1,0.711758847,0.054602372,0.032394749
0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1.175675718,1.17560798,0.324221496,0.294773564,0.087699208,0,-0.941968859,-0.942038627,-0.948707589,0.200045077,-0.948707589,1.392524715,1.256703457,-0.757571545,1,1,1.804642823,1.444925487,1.289591755
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.412124905,1.41200133,0.324221496,0.303300818,-0.01409014,0,-1.075765864,-1.075840302,-1.082640852,-0.528366093,-1.082640852,-2.538138788,-1.102432791,0.05901854,1,1,-0.161287135,-0.173817096,0.099480085
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.693595277,0.693641383,0.324221496,0.387485432,0.054283088,0,-0.501822849,-0.501877254,-0.508113335,1.496720281,-0.508113335,-0.503293695,-0.242809651,1.438239316,1,1,-1.293322738,-1.486504151,1.492018401
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.305707449,0.305845154,0.324221496,0.27896586,-0.08227251,0,-0.843235897,-0.843302218,-0.849874077,1.328824089,-0.849874077,-0.80662464,1.008672125,0.059714317,1,1,0.480884567,0.698458595,0.754801642
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.20074367,-0.200486366,0.324221496,0.285544748,-0.007424981,0,-0.678988539,-0.679049127,-0.68545945,0.2878677,-0.68545945,0.052813039,0.651345263,-0.22996806,1,1,2.104593889,3.682821879,3.521071355
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.890488667,-0.89006848,0.324221496,0.344089489,0.06846305,0,-0.188091941,-0.188135394,-0.194062923,-0.954564119,-0.194062923,-0.452738537,-0.687398368,-0.708487759,1,1,0.447581934,0.751101832,0.703968136
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.24898313,1.248898081,0.324221496,0.348622367,-0.082786976,0,-0.656842828,-0.656902643,-0.663291185,0.577165754,-0.663291185,0.103368196,-0.066217396,-0.349723346,1,1,0.139906583,0.607133588,0.74915195
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.230726687,-1.230226152,0.324221496,0.434807892,-0.01198537,0,-0.846926849,-0.846993299,-0.853568788,-0.716926432,-0.853568788,-1.514396847,-0.879275064,2.282513632,1,1,0.497196415,-0.39891465,0.331752374
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.421640655,0.421750982,0.324221496,0.362595881,0.035256683,0,-0.121654807,-0.121695942,-0.12755813,0.246539407,-0.12755813,-0.263156696,-1.915038284,-0.270188979,1,1,-1.0258485,-1.466714794,1.327769384
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.730517525,-0.730135115,0.324221496,0.403375657,0.036509305,0,2.460166022,2.460215007,2.456892021,4.361287614,2.456892021,0.520448246,-0.912577866,-0.262335272,1,1,-0.919579258,-1.138201114,1.209216899
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.602981757,0.603049261,0.324221496,0.328958851,-0.097976111,0,-0.573796411,-0.573853327,-0.580160194,0.804471367,-0.580160194,0.128645775,-0.815811014,0.934033505,1,1,0.140362422,-1.190214125,1.280009279
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.274590143,0.274735197,-3.272763194,0.459315553,-0.01949551,0,0.175466818,0.175436054,0.169866083,-0.30106048,0.169866083,1.430441083,-1.05554912,0.559065862,1,1,0.425787161,-0.488174633,0.432692662
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.624393999,1.624220296,0.324221496,0.286983905,-0.065341913,0,-0.881990892,-0.882058566,-0.888668539,-0.396632158,-0.888668539,0.520448246,-1.176486549,0.12068184,1,1,1.627338468,-0.083681416,0.17827655
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.963822119,-0.963384614,0.324221496,0.421455326,0.058241197,0,0.251131331,0.251103209,0.245607653,-0.00659639,0.245607653,-0.023019698,-0.774389168,1.791315687,1,1,-0.944504425,-1.583051379,1.617415183
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.032362541,-0.032145,0.324221496,0.431450526,0.092377397,0,-0.564569031,-0.564625626,-0.570923417,-0.381134048,-0.570923417,0.760585245,1.115908282,-0.720623541,1,1,0.423339241,1.114489798,0.958785219
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,-0.397429944,-0.397126192,0.324221496,0.453070893,-0.092673184,0,1.419317596,1.41933025,1.414983597,1.271997686,1.414983597,0.368782774,-1.294600664,-0.851511154,1,1,-0.637544394,-1.468547583,1.318336056
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.630029399,0.630090516,0.324221496,-2.869561882,-0.093304989,0,0.297268229,0.297241717,0.291791537,-0.807332074,0.291791537,0.912250718,-0.313883291,-0.695604236,1,1,0.93875062,-0.882381319,0.897194339
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1.719474475,1.719278319,0.324221496,0.371946442,0.081446826,0,-0.907827555,-0.907896131,-0.914531514,-0.399215177,-0.914531514,0.482531878,-1.972020891,-0.812986786,1,1,-0.341939689,-0.962831107,0.792777366
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.297828232,-0.297548002,0.324221496,0.309721497,0.056174041,0,-0.955809929,-0.95588018,-0.962562754,-0.47153969,-0.962562754,-1.678701109,0.137677238,-0.398020414,1,1,-0.337168758,-0.491596025,0.508998863
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.014386237,1.014356588,0.324221496,0.430481927,0.019138229,0,0.013064936,0.013028504,0.007298811,1.098935457,0.007298811,2.530015761,3.364860138,0.036706659,1,1,2.452872312,1.042234434,1.007679179
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.851192053,0.851200942,0.324221496,0.362055894,0.073002357,0,-0.079208861,-0.079248514,-0.085068957,0.22587526,-0.085068957,-0.478016116,-0.82048564,-0.750277653,1,1,-0.661610586,-1.168216253,1.165202094
